timestamp,open,high,low,close,volume
2024-03-13,39547.89,40351.14,39239.65,39683.25,2788.84
2024-03-14,38363.94,39025.87,37971.04,38531.97,2967.23
2024-03-15,37204.92,37445.61,36680.43,37140.38,2021.84
2024-03-16,37319.72,37545.98,36884.72,37145.78,970.74
2024-03-17,37335.87,37934.62,36812.56,37510.74,7018.44
2024-03-18,37317.06,37571.4,36859.03,37535.66,675.01
2024-03-19,35718.88,36206.07,35656.3,35880.62,3659.55
2024-03-20,35873.77,36630.8,35838.26,35860.46,3992.54
2024-03-21,35075.75,35079.94,34318.63,34881.74,2965.3
2024-03-22,35561.46,35622.8,35410.68,35444.92,8025.8
2024-03-23,35620.33,36224.1,35552.29,35781.11,2581.45
2024-03-24,34889.11,35146.24,34613.74,35092.27,4587.78
2024-03-25,34682.47,34952.12,34407.65,34745.8,7920.3
2024-03-26,34127.64,34495.08,33803.87,33986.1,4066.07
2024-03-27,33946.7,34172.37,33839.07,33988.3,2233.42
2024-03-28,34646.08,34801.69,34181.38,34751.75,4152.18
2024-03-29,33868.0,34077.95,33721.7,34048.66,1112.33
2024-03-30,34420.33,34490.14,34237.71,34475.9,1576.09
2024-03-31,34174.3,34337.5,34016.81,34124.17,1621.05
2024-04-01,33704.4,34083.97,33230.31,33579.03,5721.92
2024-04-02,33452.73,33972.95,33281.36,33549.39,2740.53
2024-04-03,32822.98,32897.0,32736.28,32834.8,969.31
2024-04-04,32345.96,32644.54,32062.94,32483.44,7944.69
2024-04-05,31686.82,31726.31,31674.58,31675.55,5613.09
2024-04-06,32923.47,33522.29,32700.69,33091.74,4108.07
2024-04-07,33185.2,33349.08,33017.09,33166.66,1750.92
2024-04-08,32684.16,32727.26,32566.98,32705.53,2326.93
2024-04-09,33090.22,33187.92,32895.69,32908.32,2554.75
2024-04-10,32851.32,32963.46,32662.84,32876.18,5198.83
2024-04-11,32954.74,32995.91,32621.72,32765.55,7646.88
2024-04-12,33434.41,33589.02,33250.23,33257.33,8163.32
2024-04-13,33965.96,34120.94,33838.41,33861.41,6032.92
2024-04-14,33415.36,33850.36,33041.98,33516.98,1761.97
2024-04-15,33168.54,33480.15,33140.97,33142.65,594.46
2024-04-16,32797.44,33404.15,32634.2,32991.82,2319.48
2024-04-17,31421.1,31473.17,31195.93,31370.52,6948.81
2024-04-18,30455.26,30718.69,30334.48,30371.85,734.57
2024-04-19,31323.51,31549.49,31123.95,31330.7,2671.53
2024-04-20,32471.61,32599.64,32122.02,32511.47,6217.37
2024-04-21,32544.6,32959.94,32355.97,32382.01,3306.08
2024-04-22,32954.49,33108.91,32734.38,32841.17,3277.38
2024-04-23,33177.35,33595.82,32926.99,33115.11,7497.87
2024-04-24,35238.38,35576.87,34806.04,35407.57,822.25
2024-04-25,36130.12,36341.88,36067.95,36332.41,2735.23
2024-04-26,36480.32,36535.3,35837.09,36284.18,5060.43
2024-04-27,35582.4,36146.87,35346.13,35575.27,3152.92
2024-04-28,34533.2,34796.58,33982.66,34370.65,4226.59
2024-04-29,34574.26,34687.42,34461.13,34575.29,1896.47
2024-04-30,33982.1,34412.0,33882.33,34050.92,1050.4
2024-05-01,32864.68,33152.84,32861.73,33035.53,3718.32
2024-05-02,32735.7,32920.86,32489.17,32614.03,5872.31
2024-05-03,31989.41,32233.71,31642.78,31885.67,7253.12
2024-05-04,33131.15,33243.12,32963.85,33115.62,784.72
2024-05-05,33655.03,34256.73,33468.36,33806.0,942.26
2024-05-06,34041.12,34733.9,33650.87,33848.96,2905.8
2024-05-07,34886.58,35286.3,34545.72,34999.81,7040.81
2024-05-08,35077.01,35340.08,34778.63,35109.6,5888.07
2024-05-09,34625.63,34956.31,34367.49,34494.51,7485.47
2024-05-10,35830.83,36155.11,35282.55,35699.45,5618.29
2024-05-11,35990.27,36671.03,35468.75,36173.25,1825.93
2024-05-12,35517.98,35626.47,35237.79,35398.78,840.21
2024-05-13,35200.77,35329.92,34752.19,35300.18,5990.16
2024-05-14,34777.17,34997.09,34660.17,34669.41,4424.01
